20818	@CAPS4 fills the air around us with happiness and joy, @CAPS4 brings warm memory's of loved ones that are close to us , and adds a splash of hope to those who need @CAPS4. Laughter is the key to solving life's problems.@CAPS4 is a way of adding something special into our life and comes from many different areas of life .Laughter could come from a pitiful joke that someone could have told you,@CAPS4 could be brought up by a show, and @CAPS4 could also come from the joy we get when a near loved one has returning home from a long journey. Imagine seeing something comical like a person falling down or crashing into a pole , the moment right when that happens you hear your self laughing as hard as you can that you practically cant breath and the person standing right next to you is joining in on the laugh. Although @CAPS3 might seem rude and disrespectful you have just made a bond with the person right next to you and found a similarity between the both of you. @CAPS3 is how friendships are brought up and made, just by one little thing that made you both laugh and have a connection with each other can trigger a brand new friendship between to people that could either last a minute or can last a life time. In my case @CAPS3 is how I met one of my closest friend ever , we had seen a student from our class trying to show the class how cool he was by climbing up the flag pole and replace the @ORGANIZATION1 state flag with his own personal home made flag ( he got the @CAPS1 off of a show ) ,as he was heading up the pole almost half way their he must have gotten scared because minutes later he started yelling for help, a minute later the faculty members finally heard his cry's and yells and tried to get him down from ware he was, @CAPS4 took them almost half an hour to get him down. @CAPS3 was the moment ware I had made one of the greatest friendship I've ever had in my life. Many friendships are made in class and with the people you go to work with but a great friendship is brought up by a simple laugh two people share with each other. God laugh's last. @CAPS3 is the name of @PERSON1 son of @CAPS2 and @PERSON2. In @CAPS3 story @PERSON2 the @CAPS5 of @PERSON1 claimed that she was surprised when she was blessed with her only child and that people would laugh and be surprised the same way she was when they hear the news. Being surprised or shocked can also bring some one to laugh at what either happened in their surroundings or what they did them self's. I remembered a time ware I laughed at something that took me by surprise, @CAPS4 was when my @CAPS5 lost the keys to the house inside the car, we looked for them every ware but had no luck finding them, after an hour had pass we called my dad so he would bring the other key to the house, after we called him we had to wait half an hour for my dad to get their but as soon as my father parked in the driveway my @CAPS5 found the key that she lost inside her pocket (@CAPS4 was a typical cartoon moment).When we heard the news we all just started laughing at what has just happen, we were all shocked and a little dumbfounded when that happened. As you can see being surprise can also bring a smile and a laugh onto someones face. Picture yourself staring into the eyes of some one close to you with a blank face and trying not to let out the slightest bit of a giggle or a smile and then find yourself laughing nonstop for no reason. That is basically an every day thing for me and my sister. My sister and I can't stare at each other for even a minute, we eventually start laughing the first five seconds and end up laughing a hole hour without stop, but as soon as we stop laughing we note's that we were laughing for no apparent reason , which would make us laugh for another hour more.That the kind of laughter that two people that are so close to each other get , the kind that you don't need a reason to laugh but you end up laughing for no reason at all.@CAPS3 shows the connection two people have with each other the type ware you know what the other person is thinking. Laughter can come from old memory's of family gatherings for the holidays , friendships we made when we were in school , memory's of our childhood and how thing we thought then were in style and cool are k now thing we look back into and laugh at, by being a little surprise, and can also be The fact that we know someone by heart .	32.0
20819	 LaughterI laugh everyday. I feel a lot of different emotions when I am laughing. Some of the emotions are happiness, sadness, and pain. I use laughter to let my emotions be seen. when I laugh I usually feel happy after wards en less I am crying because I am hurt. When I am sad I tend to laugh and smile a lot to hide the pain I am feeling because I don't want people to see me sad all the time and think I am playing the sad card to get attention. But laughing and smiling actually make everything hurt worse instead of making it better. When I am sad i tend to rely on laughter to get me threw my day because if i didn't have laughter i would have people asking what was wrong all day and it would drive me crazy. When I am angry the only way I can laugh is if a friends or family member is trying to make me happy or if I am reminiscing of fun times iv had. It makes me happy when I laugh and brightens my day when I am anger. I also laugh at things people say to me even tho they hurt my feelings when they said it, because I don't want them to know they hurt me. When I am happy all I do is smile and laugh. Laughter brightens my life when its a happy laugh.My friends and I can just sit there and laugh for hours and nothing. My friends and I can be pretty silly at times and all we can do is laugh, have fun and be in a good mood, and that makes me pretty happy. Some things in my life that make me laugh are my nephew my family and friends. All those things I was just talking about come into my mind when I think of laughter. I think that every single person needs some laughter in there life to be happy.  	30.0
20821	"Laughter's @CAPS1 Laughter is everywhere. It @MONTH1 be three doors down reclining in a comfy living room. It @MONTH1 be at the nearest playground bouncing on the teeter-totter. It @MONTH1 be at an elegant restaurant sitting at a petite table in the distant corner. For me, it lingered in an old fifth grade classroom. I stumbled through the doorway carrying @CAPS11 purple backpack and @CAPS11 lunch pale resting in @CAPS11 left hand. I recognized everyone from @CAPS11 previous years of elementary school, and shortly joined them after visiting @CAPS11 hook outside the door. I had been waiting anxiously for @CAPS11 turn at the fifth grade. The legendary @PERSON1, was known as the ""coolest"" teacher around. He played a large role in the gossip of the young students, and each of us had our hopes set high. ""@CAPS2 your seats @NUM1 graders!"" announced @PERSON1 @CAPS3 with a contagious smile. Kids scattered around to room searching for seats near their closest friends. Everyone listened attentively to @PERSON1's introduction to the year. His voice caught our full attention, but not too exciting compared to our expectations. He appeared very nice as most teachers come, but still nothing spectacular. The day dragged on. The sleepy faces returned and the vivid colors had escaped our touch. The day finally reached an end, not satisfying the eager children. The next day rose quickly and I trudged back to the disappointing classroom. To @CAPS11 surprise, the next day was nothing like the first. The classroom @CAPS7 experienced a drastic change. Every wall was filled with endless color. Posters layered over the plain paint with fascinating pictures and words. A fancy popcorn machine rested in the back of the room. Fresh popcorn overflowed from inside. The smell traveled through our needy nostrils as we entered. Mr. @CAPS3 sat contently at his broad desk as we made our way to our seats once again. He welcomed us to our second day. After the first couple minutes of class I had found that the rumors were true. He had a sense of simple humor that created giggles in every corner of the class. His ideas and word choice related to us as @NUM1 graders. We found his subtle jokes quite amusing to our young minds. He spoke like we spoke, he acted like we acted, and he joked like we joked. He even created customized nicknames for each of us. Laughter hung over our heads like a heavy @CAPS1, never continuing along. Weekly popcorn servers would hand out stuffed bags to all the kids as the class read aloud. Kids became ecstatic on jeopardy @CAPS4 gathering teams as quick as possible. His classroom became a place that we wanted to stay forever, never parting from hour long games and water chugging contests. Despite the everlasting fun and games, @PERSON1 showed us what it was really like to be a learner. He cared about our future and pushed us to strive in every moment of life. He taught us to write with desire and worth. To express our feelings on paper and tell the world a story that we want heard. He would plan one on one time with students struggling in a particular subject, and next class their confidence had bloomed. He had an ability to reach into our minds, find out who we were, and emerge that hidden confidence to become @CAPS9. We respected him, yet felt comfortable messing around with him during class as he had frequently done to us. @PERSON1 gave us a craving to learn.  @DATE1 @TIME1, I had began to walk home, when @PERSON1 @CAPS3 stopped me at the door.  ""@CAPS6 @PERSON2C!"" I unexpectedly said in a high tone, not hiding @CAPS11 enthusiasm. He chuckled, ""@CAPS7 fun at class today?"" ""@CAPS8 yeah,"" I answered with a grin. ""I'm glad"" he continued, then changing the subject, ""I was thinking about having a huge dodge ball tournament at recess tomorrow. Do @CAPS10 think that would be a good idea?"" I snickered to myself, trying to comprehend the fact that an adult had said this to me, ""That would be so fun."" ""@CAPS9,"" he expressed quite excited, ""@CAPS10 are a really neat kid, @CAPS10 know that? Its a lot of fun having @CAPS10 in class."" @CAPS11 face lit up. I stood there smiling for quite some time. We finished our slight conversation and I continued home. Every student in the class yearned to be liked by @PERSON1, as if he were the most popular kid at school. I was liked by @PERSON2 I was liked by the man that changed @CAPS11 whole outlook on education and life. Gradually, from time to time, I drift back to the careless days of @NUM1 grade and @PERSON2 I still laugh at the ridiculous events that occurred in that small classroom each and every day. Frequently, I glance above me to witness that dense @CAPS1 that still hovers above me. Laughter has left a mark on me, and those kids of @CAPS11 @NUM1 grade class. "	55.0
20823	" Laughter is like cooking; it brings people of every kind together, but the wrong food or the wrong time can bring discomfort to you and others around you, such as beans. Laughter is a medicine. Laughter is a universal language; you can speak @CAPS2 ""language"" with a foreign friend, even when you know not an ounce of their native tongue. Laughter differs, ranging in loudness, pattern, softness, and attitude. You laughed weeks into @CAPS2 world and you'll be laughing your way out of it as well. Sometimes in life, it is important to laugh! Laughter is forgiving and a nod to acceptance. It was my freshman year and I had arrived early that morning to keep my friend company who's mom had dropped her off at such an early time, due to transportation conflicts. I wasn't sure why we were even fighting or why we were on @CAPS2 particular subject; I only knew we had gone off on a ""bunny trail"" and @CAPS4 was picking me apart for something I had done weeks ago. Our voices were escalating and despite the fact our disagreement wasn't taking a turn toward the physical, our words were just as devastating, taking jabs below the belt and giving ""black eyes"" of sorts to both teams. @CAPS4 was right and I knew it, but did @CAPS4 really have to carry such an air of self-righteousness? I thought, ""@CAPS1 @CAPS4 hadn't done what @CAPS4 did, I wouldn't have any secrets to spill."" @CAPS2 was also wrong of me, but my attention wasn't focusing on that, but rather on deflecting her fiery words, sure to not let my guard down and start crying or something ridiculous like that.  ""That only happenedone time!""@CAPS4 declared as @CAPS4 tried to defended herself. ""@CAPS3 way, you didn't have to tell the whole world!"" ""I didn't tell the world,"" I objected. ""I only told one person...who told one person, who told another person...and so on.""@CAPS4 raised her eyebrow in a manner as @CAPS1 to say, ""@CAPS5? You @CAPS6 know what I'm talking about."" The air in the room was as stiff as our direction we were taking in our argument, going no where and getting to no point. The feeling was mutual; @CAPS4 was done with me, I was done with her. @CAPS4 leaned back casually against the wall, attempting to appear apathetic, when her ankle succumbed to gravity and the present moisture, grazing the surface and causing her to loose her footing. All the cool @CAPS4 once had was thrown out the window. Her shoe caught the slick surface of the tile, wet from where hundreds of trodden footsteps were left from that morning's downpour. Crashing down, @CAPS4 met the unforgiving, stone floor with a @CAPS7! which left her face dazed and pride altered. I wish that was how the conversation had gone--with her standing not three feet tall and me towering above her. Concealing the slight satisfaction that was lurking behind my dimples, I slowly slid down the wall that stood behind me, coming to eye level with her. I took one look into her eyes, as @CAPS1 they were waving a white flag and then the smug victory left me. I craned my neck backward, smiled at the ceiling and let out a giggle. I'm not sure what @CAPS4 thought about that at first yet slowly but surely, @CAPS4 managed a chuckle. My giggle triggered into a full-out laughter seizure, her catching on and soon leaving us both laying on the floor. There was nothing particularly special about that bleak, speckled tile, but it was that desolate stone we ended up sprawled on, heads huddled on and hands on our bellies, trying to steady our breaths back into normalcy that one early morning. Sure, I apologized and @CAPS4 accepted, but I think her forgiveness went without saying; laughter is not dependent on words. ""@CAPS8,"" @CAPS4 managed with a smile. The laughter my friend and I had shared in that pre-school classroom carried throughout the day.  ""Laughter is the shortest distance between two people."" That very distance brought assurance into the relationship I shared with my friend. No, it didn't solve our problems, but it reminded us of how silly and meaningless our petty arguments amounted to be, definitely something worth laughing at. Sure, her fall from grace triggered the expression of innocent surrender from my part, laughter, but it was the letting go of bitterness and the welcoming of a laugh from both sides that ended it all. So, no, while we were not on the same brave wave, our laughter was above picking sides--we were still speaking the same ""language."""	41.0
20824	"The @CAPS1 of Laughter Laughter, one of the best feelings an individual can achieve. When you're feeling sad, angry, or in an argument, laughing can turn any negative feelings into good ones. Though you @MONTH1 not want to show the turn of emotion, it is very hard not to. Laughter is an important thing to have in abundance throughout your relationships. Laughing is a wonderful feeling. Whether it be a chuckle or a hilarious outburst, it completely changes one's mood. Laughing with someone is even better still. Having laughter-filled relationships is an important element to someone's well being. Sharing a @CAPS3 is a great way to start friendships and keep them thriving. Relationships without laughter soon end. It is almost impossible to be good friends with someone without being able to @CAPS3 together. Laughter is something that needs to be exposed in relationships often. Without it, there is no connection, joy, or excitement. There is no common ground if you're unable to @CAPS3 with someone. People need relationships with humor. Laughter bonds people together at any age. When I was still in diapers, I watched a video titled ""I @CAPS2 to @CAPS3."" I would watch this countless times during the day with my parents and siblings. Now, whenever that video is brought up we have a great time reminiscing about those days. Being able to @CAPS3 together has brought my family relationships to the highest point. Relationships are very important to have; including laughter will only make them stronger. Not only is laughter important, but it is contagious.  Laughter can lighten a tough situation and lift everyone's spirits. It is very hard not to @CAPS3 when someone else is laughing. Everyone has their own @CAPS3 too. Sometimes, it is someone's @CAPS3 that provokes laughter within the group. Making others @CAPS3 is a wonderful feeling as well. Comedians make a career out of making people @CAPS3. There are good feelings that emerge when you can make someone @CAPS3. @PERSON1 is one of my personal favorite comedians. I @CAPS2 his style and the way he sets up his jokes. He knows how to make people @CAPS3. All of one's friendships need someone who can lift the spirits higher. However, the laughter shouldn't come from making fun of someone. It should come from the situation or a circumstance that the group @MONTH1 be facing. That is key to having a good comedian in your circle of friends. The healing powers of laughter are real and they work. There have been studies of how laughter can heal the body. Such things as laughter therapy is a very real treatment for troubled individuals. Norman @CAPS4' book, ""Laughter is the best medicine"" explains the powers of laughter in detail. @CAPS4 watched The @CAPS5 @CAPS6 and laughed himself to wellness. He shows how one needs laughter to be well. Laughter is so very important to a person's health. It raises the spirits and lightens moods. The fact that there is laughter therapy shows that if one doesn't have enough laughter in his life, he @MONTH1 not be as healthy as he could be. If your friendships are lacking humor, seek it. Laughter is one of the most important feelings that one needs to surround themselves with throughout their entire life."	45.0
20825	 In this essay I will be telling you about why laughter, conflict and trust is very important in an relationship. I have a very good relationship with my cousin. We will laugh, fight but always trust each other with anything. We have known and been with each other for the past @NUM1 year's of our lives.  Her name is @CAPS1. I love her more then anyone else in the world. One thing that does make us closer is that we laugh at each others mistakes. When one of us messes up the other will laugh at them and then try to help with the problem. When one of us does mess up with something we are always the first to now about what it was with or who it was with even if we do not like the other person that they are having the problems with. Conflict, I think is something else that i think is very important in a good relationship. Me and her fight all the time with each other. Even if its for the littlest and stupidest thing's. We always find one way to fight over something. If it's for the other messing up where it could or would completely mess with mine or her life. We protect each other from messing up are lives to much. We stop each other from doing really stupid things. We have strange feeling when the other is hurt or might be hurt by someone or something. Trust is something that is very important for a relationship. Trust, you can be there or tell the someone anything no matter what it is. Me and her now everything there is to now about each other. If you want to now something about me you could go to her and she could tell you. If you wanted to now something about her you could go to me and i could tell you. I could tell her anything even if she is going to be mad at me for a while if I ever really needed her to be there for me I now she would be as soon as possible. We will almost never judge the other for something they did or are going to do. We now what the other person has done and what they have not done as well. I would trust her with my life if I had to. She is my best friend, favorite cousin, @NUM2 mom, sister, and everything else to me. Me and her will always laugh at each other s mistakes. We will always have some type of conflict with each other but we will always be there to help the other one out for what ever reason it @MONTH1 be. those are the @NUM3 thing i think you need to have a good relationship with someone like i do with my cousin @CAPS1. and i still have this relationship with her and i will never be able to lose it no matter how hard i try to i now she will always be by my side.	33.0
20826	" Bell rings.  Shuffle, shuffle. @CAPS1. Snap. EEEE. Crack. Slam. Click, stomp, @CAPS1. Tap tap tap. SLAM. Creak. Shoof, shoof.  Sigh. Seventh class of the day. Here we go. ""@CAPS2! Tu va ou pas? On a +¬tude cette class-l+á. Tu peux aller au bibliotheque si tu veux...."" @CAPS3 all blinked at me, @PERSON1, @NUM1le and @ORGANIZATION1, chocolate-haired and mocha skinned, impatiently awaiting my answer. The truth was, I knew @CAPS3 didn't really care if I came or not. It made no difference to them if I trailed a few feet behind like some pathetic puppy. I was silent but adorable, loved only because I was an @CAPS4. Because I spoke fidgety @CAPS5. Because I was the exchange student, because my translator and colorful clothes were so shocking for ten seconds, and were then forgotten about.  I was a flock of seagulls haircut. So why are you here? I thought. Why did you go on exchange at all? You are the complete opposite of everyone here. No one wants you. Just go home.  But my ego had a ready answer. You begged for this remember? For months and months, it was all you wanted, all you thought about, all you dreamt about. So I went with the girls. As expected, @CAPS3 walked down the three-person wide staircase side-by-side, and I shuffled awkwardly behind them. Finally arriving at @NUM2scalier, we sat at a table, the three girls talking. I glazed my eyes over, attempting to look lost in thought, as if I didn't care I wasn't included. Selfish thoughts buzzed in my head; if @CAPS3 weren't talking to me, why should I make the effort to talk to them?   I really had no idea how @CAPS3 felt about me. How does someone feel about their shadow? @CAPS3 notice it, sure, but it never offers up insight, it never makes you laugh. It's all in the confidence, said my mother's voice, all how you carry yourself. But I knew it wasn't that simple. I was just too alien. These girls would never understand me, as I would never understand them. In frustration, I started to flick peas across the room with my spoon. Pat, flick, sproing.  This caught the interest of @PERSON1, as @NUM1le and @ORGANIZATION1 were discussing something very emotional. Tears began to pour out of @ORGANIZATION1's eyes. Sniffling, she and @NUM1le went to the bathroom, leaving me all alone with @PERSON1. Only @PERSON2 could have felt my felt my same emotion as he stared up at @CAPS6. Silently, I continued shooting peas. @PERSON1 just stared at them as @CAPS3 darted around the room. Suddenly, with a horrible miscalculation, a pea hit a boy in the face. And then, he turned around and swore. And then, @PERSON1 and I looked at each other from across the table.  And then, we laughed.  We laughed so hard I cried. So hard that huge, alien tears flooded from my eyes. People around us were laughing too, even though @CAPS3 had no idea what was so funny. I didn't even know what was so funny. But it didn't matter, because we were dripping tears and snot, reaching for each other, reenacting the pea hitting the boy's face. It was as if we had been friends for years, and laughing happened all the time. It was saturated with all the angst and lonliness and despair I had felt the past four weeks. The connection we felt was instantaneous, like lightening, the kind of connection I felt with my best friends back home. I felt that huge swelling sensation in my chest, like a balloon was stuck inside. My stomach was aching and my cheeks were so sore I felt them seizing up. My heart felt whole even for that second. My soul was open. It was the best laugh of my life.  Sniffle sniffle. GASP. Laughter. GASP. Swipe of tears. Sniffle sniffle. Laughter. GASP. This is why. I thought. This is why you came.  Bell rings."	60.0
20828	@DATE1 was the start of a new age, i had just turned @NUM1, what a joy i thought that was. i was so existed for my birthday party, that i couldn't even bare it. my mom asked what i wanted to do for my birthday, i told her that i wanted to have a party and a sleep over. she agreed, so that night we planed and made invitations. that week flew by and before i new it, it was party time. i invited @NUM2 of my best friends and all of my family. we had such a good time that the time just flew by and it was time for everybody to go, three of my friends stayed the night there was, @PERSON1, barbie, and @CAPS1. my parents whet to a party of there own and we were staying at home all night by ourselves. it was around @TIME1 and we were all watching hills have eyes. we all herd a big crash, from up star, we all went up stars and saw that my self had been knock down and we all freaked out. we ran down stars screaming, i called my mom and thinking that someone was in the home they rushed home thinking it was a real emergency. my mom and dad went up stars to check it out and they found that it was my black cat mouse he had gotten in through my window and jumped on my self not sturdy enough it clapped.	28.0
20829	" The bus flew around tightly wound corners. Beyond the windows, farmland, rocky bluffs, and peaceful rivers streamed past. Exhausted from the fourteen hour flight, I barely knew what time it was. The only things keeping me awake were the jolting of the bus and @NUM1 other @CAPS1 I barely knew gossiping quietly. We were going to visit and live with a group high school students, affectionately referred to as ""our @CAPS2."" I had met @CAPS16 partner, @LOCATION1, only once. Everything I knew about her, her life, her family I learned from maybe ten, maybe @NUM2 short @CAPS3 messages. Communication was going to be problematic. @CAPS16 mother started teaching me @CAPS4 when I turned two, but I was nowhere near fluent; I was self-conscience and uncomfortable around native speakers. @PERSON1's @CAPS5 was decent, but her family spoke only @CAPS4. Finally, the bus drove down the narrow cobbled streets of @CAPS7. It pulled up to a plaza packed with people. The doors hissed open, and we filed out into the crowd, standing on tiptoes to search for our new families. All around me, people chattered in a mix of @CAPS4 and @CAPS5. @PERSON1 and her parents waited somewhere in the middle, and I slowly wove @CAPS16 way towards them. Brigitte, @CAPS16 host mother, grabbed me in a hug. ""@CAPS10 gehts? @CAPS10 war dein @PERSON2? How @CAPS18 you? How was your flight?""  @CAPS11 of @CAPS16 @CAPS4, I faltered, ""@CAPS13 @PERSON2 war sehr langalso ich bin ein bisschen muede. The flight was very long, so I'm a little tired."" @PERSON1 took @CAPS16 arm and led me uphill towards the school, where our welcome dinner was being held. She explained, ""@CAPS14 is very excited to meet you. @CAPS7 is so small; we never get tourists. We only get @CAPS15 exchange students every other year."" @CAPS16 stomach was filled with that jittery-sick feeling of nervous anticipation. Normally, making friends was easy for me, but this time was different. I only minimally understood the language and culture of the people surrounding me. The long flight was evident in the sleepless bags under @CAPS16 eyes and @CAPS16 greasy, knotted hair. @CAPS16 jet-lagged brain wondered how I would get along with these people. Would I fit in, be able to slip into @CAPS4 life without many hitches or snags? We passed from the antiquated street to a dusky tunnel-like entryway. After a few turns, we emerged into an open courtyard. An array of food covered several tables, and the scent of grilling bratwurst wafted through the air. ""@CAPS18 you hungry? You should have something to eat. We have so much food here,"" @PERSON1 told me. I grabbed a plate and placed a roll, strawberries, and a sausage on it; I was too anxious to really be hungry. @PERSON1 steered me towards a worn table with wooden benches, where her friends were already enjoying dinner and a few beers. She introduced me, and I perched stiffly on the edge of the seat. @CAPS14 talked excitedly, questioning me about @CAPS15 life. As @CAPS14 loosened up, they began to joke, sometimes in @CAPS4, sometimes in @CAPS5. Some of the @CAPS2 teased me about @CAPS16 accent. It wasn't a mean teasing; they weren't trying to be malicious, just light and funny. So I laughed. In that moment, I seemed to fit better with these people I only sometimes understood. I was less a foreigner and more a new friend. Relaxing, I allowed myself to laugh at @CAPS16 mistakes and really enjoy being someplace entirely new."	49.0
20830	" My friend @PERSON1 and I have @CAPS1 friends from as back as sixth grade. We have @CAPS1 through so much together. Even though we don't have everything in common and we don't hang out, out side of school together, we have a lot of laughter in our friendship. I say that if you are gonna have a friendship that is gonna last, you have to have laughter in it to make it a fun friendship. When @PERSON1 and I where in @NUM1 grade, we where the biggest people to the sixth graders because we where in the highest grade in our middle school. We would have so much stuff to do. @PERSON1 and I would always walk down the hallways linking our arms together and one moment after another she would just push me into someone. That someone would plow into a locker or wall and we would just laugh are butts off. It was fun to us but the other people kinda minded, but not that bad.  Another thing we would do to make our self laugh would be when @PERSON1 and I would have big tickle fights. It would always start with one of us trying to stick something in each others mouths. I would always try to stick a piece of paper in her mouth and to get me to stop, @PERSON1 would tickle me. @PERSON1 new that I'm like the ticklish person on the face of the planet. One time that happened was when we where in front of the office at our school. We tickled and tickled each other till we where laughing our butts off on the flour. Well a teacher came and told us to stop and then the bell rang and so we just went to our classes. Well @PERSON1 was the office aid and so when she went to the office, apparently one of the office people saw us tickling each other and thought we where going out. @PERSON1 told me that she just said ""@CAPS3"" and started to chuckle. I got a big laugh out of that. Laughter is a vary good thing to me because without it, @PERSON1 and I wouldn't be best friends as we are today in @NUM2 grade. You see, our friendship all started off of laughter. I met @PERSON1 in the sixth grade @CAPS4 class. Our teacher had assigned seats and @PERSON1 and I and two other people had to sit together. I had no idea who she was at the time. We ended up saying something and laughing about it and soon enough she introduced her self and so did I. Well the seating arrangement changed and she sat somewhere ells and so did I. Well the person she sat by moved away. I had a bad grade in @CAPS4 class and I told my teacher I wasn't getting along with the people at my table and asked if I could sit somewhere ells. He told me yes and so I went over and asked @PERSON1 if I could sit in the empty chair that the guy used to sit in before he moved away. She told me that she didn't care and so then on out we started hanging in school together and had so much fun.  So you see. Laughter is a grate deal in a lot of peoples life's. You need it. Without it I would of never made my best friend who I have today. I have her to thank for getting me through my tough years. Without the laughter in this world we would be lost probably. Just think about what you might not have or what you might be missing if you didn't have laughter in your life."	33.0
20831	 I remember my freshman year when I was on the soccer team when we played against the bull dogs in @LOCATION1. We were losing in first half and before first half got over one of our goalies got his hand hurt. So they took him out and they put in the other goalie and one of the other team players kicked the ball so hard it hit the goalie in the stomach. So it knocked his wind out and me and the hole soccer team started laughing because it was funny how he was jumping up and down and saying that he was going to pass out and he just got his wind knocked out of him. So then out first goalie that got injure he had to go in because no one wanted to go in as a goalie because they were to scared that they would score on them. After first half we scored @NUM1 goals so we won @NUM1 to @NUM3 . The reason that we where laughing at the goalie was because it was funny how he reacted when they knocked his wind out. Also because he was our friend because if he was then we wouldn't have laugh about it but after the game was over we asked him if he was alright and he said that he was just faking it even though he really wasn't.  The main reason that this was all funny was because one of our goalie got his wind knocked out and he was over reacting when he only got his wind knocked out and how he was saying that he was going to pass out and when he said it he said it with a smile on him like if he was faking it.  	29.0
20833	" Laughter is a great thing, except for some instances. We all have been there. Having a good time with friends, laughing and making new memories. Then you take a drink of something and start laughing again. Next thing you know you're choking and can't breathe. You're coughing as much as you can, trying to stop. It's not only a little embarrassing, but it can get a little awkward too. You can't stop it, you just have to let nature take its course. Everyone stares, asking if you're alright. The moment feels like forever, and that was exactly how I felt. I have two best friends, @CAPS1 and @PERSON1. It was during the @DATE1 and we decided to have ourselves a little movie night at @ORGANIZATION3's house. We were fully prepared with candy, soda pops, and the best of all, pizza. It all added up for a great night. We decided to watch the movie @ORGANIZATION1. It's all of our favorites, I don't think we could ever grow tired of it. @CAPS1, @PERSON1 and I found comfortable seating arrangements and started to watch the movie. We were eating, laughing hard-core and making comments along with it. We were having a great time. Then I decided to take a drink of my @ORGANIZATION2. I was about to swallow it, but just my luck, one of the funniest parts in the movie was on. I started to laugh and knew I had an issue. I put my cup on the table, quickly got off the couch, and took two steps when most of the @LOCATION1 in my mouth came flying out onto the floor. I couldn't breathe and was now coughing, so I kept running to my destination, the kitchen sink. I was about two feet away from the sink, I was so close! Then I felt something come up my mouth that I couldn't control. I wasn't going to open my mouth, it'd be all over the floor! I was so grossed out I basically threw myself at the sink. My mouth opened and there went the puke, into the sink. I continued to cough, wondering when it would it would all end. ""@CAPS2 you okay?!"" @CAPS1 ran into the kitchen and started hitting my upper back, trying to help me out. @CAPS5 hit me three times, then I could finally breathe again. ""@CAPS4 you, I was having a hard time."" @CAPS5 started laughing, while I was still disgusted with the nasty taste left in my mouth. I put my head under the faucet trying to clear it out a little. I grabbed a towel, and we made our way to the living room. We entered the room to find @PERSON1 sitting on the couch, laughing hysterically. @CAPS1 sat by her, and started to giggle a little along with her. I got on my knees and started wiping up the @ORGANIZATION2 spill on the floor. There wasn't too much, but still a good amount. I started to chuckle a little to myself while cleaning it up. I thought to myself, ""@CAPS6 must I always be the one to choke?"" ""@CAPS6 didn't you just go to the bathroom sink? I mean it's right there!"" @PERSON1 was pointing to the door and still laughing. ""I didn't think of that! I just ran for the kitchen!"" I've been to her house plenty of times before, but the bathroom slipped my mind. I laughed at how much of a blond moment I had just had. ""@CAPS8 my gosh,"" @CAPS5 laughed a little then continued, ""@CAPS9 me of @CAPS10! When I saved you!"" ""@CAPS11 up and watch the movie!"" I told her jokingly. @CAPS5 finished laughing and we were enjoying the movie in peace again. They both still tease me about that, but I don't mind. It just goes to show you the things laughter can unexpectedly bring."	40.0
20835	 Has there ever been a person that you know, that just made you laugh like no one else could? Or had a moment or a @DATE1 when you laughed as if there was no tomorrow? Laughter is something that everyone can relate to no matter the age or the personality. It fills you with warm feeling that spills out like a waterfall. There isn't always a reason for the things that people do, there is always mystery. The same thing applies to laughter. Sometimes you are just so happy that it all builds up inside and has to be let out. During the @DATE2 of my sixth, going on seventh grade year, my friend @PERSON1 and I were nearly inseparable. @PERSON1 was the first friend that I had made upon moving from @LOCATION1, @ORGANIZATION1 in the beginning of my sixth grade year, but in a short amount of time we became best friends. On @DATE1, we were at my house by ourselves and we wanted to do something fun, and creative. So we decided to make a fort out of sheets and furniture. We took chairs and the ends of some couches and @DATE1 tables and tied sheets and blankets from them, falling over ourselves and not paying attention to anything else. We made a plane of fabric about three or four feet above the ground, tall enough to crawl under and sit down. We then took a tack in the wall and pinned a sheet to hang over the flat sheet as our walls. We then filled the make shift tent with pillows and blankets to sit on. By the @DATE1 of our adventure, the living room was a mess and the furniture was all over the place. It was as if a tornado had run through the house, even though it wasn't the biggest or best fort we had built. But we didn't care, we had a blast building it. I remember sitting in the fort and talking to her about anything that came up. We talked about school, people and just life in general. We made jokes like we love to do and just fed off of each others good feelings and energy. I was on cloud nine and no one was about to bring me down. That @DATE1, I laughed like there was nothing wrong in the world. I was carefree and wasn't afraid to show it. We were both laughing almost constantly to the point of tears, even though, when I look back now some of the things that we laughed about, weren't all that funny. It was one of those days with the laughs that fill you up with so much energy and joy that you can't even contain yourself, and it is so contagious that others can't help but join you. We let ourselves out in cries of joy and cackles. I had never laughed so hard in my life and I never wanted it to stop. It wasn't necessarily because of something funny that @PERSON1 had done or said, but I was just so happy that everything seemed worthy of laughing about. And every time I started to laugh, she couldn't help but join me, and that would just set us off laughing harder. By the @DATE1, we were both emotionally drained. @PERSON1 ended up staying the night because we never wanted the @DATE1 to leave. But, eventually, every @DATE1 ends, every morning is a new beginning and every night an @DATE1 to something, but when you close your eyes to sleep after a long @DATE1 of laughing, you feel full. Not of happiness, but of life. And that feeling, is not something that is easily taken away. So live and laugh like today is the last @DATE1, and never forget the memories that you created in the times before.	40.0
